entry_time,exit_time,type,entry_price,exit_price,sl,tp,lot_size,pips,profit,balance,reason,bars_held,conditions,has_order_block
2025-06-09 07:25:00,2025-06-09 10:40:00,BUY,3325.689,3314.0676150000004,3314.0676150000004,3360.5531549999982,0.06,-11621.384999999464,-69.72830999999678,6397.051322714582,Stop Loss,39,2,True
2025-06-09 10:40:00,2025-06-09 14:05:00,SELL,3312.963,3322.6673479999995,3322.6673479999995,3283.8499560000023,0.07,-9704.3479999993,-67.9304359999951,6329.120886714587,Stop Loss,41,2,True
2025-06-09 14:20:00,2025-06-09 15:20:00,SELL,3322.924,3328.9333214285716,3328.9333214285716,3304.896035714285,0.11,-6009.3214285716385,-66.10253571428802,6263.018351000299,Stop Loss,12,2,False
2025-06-09 15:35:00,2025-06-09 16:20:00,SELL,3329.695,3333.694,3333.694,3317.698000000001,0.16,-3998.9999999997963,-63.98399999999674,6199.034351000302,Stop Loss,9,2,False
2025-06-09 16:30:00,2025-06-09 16:50:00,SELL,3333.596,3336.7575714285717,3336.7575714285717,3324.111285714285,0.2,-3161.571428571733,-63.23142857143466,6135.8029224288675,Stop Loss,4,2,False
2025-06-09 17:00:00,2025-06-09 20:30:00,BUY,3335.993,3325.300371,3325.300371,3368.0708870000003,0.06,-10692.629000000125,-64.15577400000075,6071.647148428867,Stop Loss,42,3,True
2025-06-09 20:30:00,2025-06-10 01:50:00,SELL,3325.807,3303.5142760000003,3333.2379079999996,3303.5142760000003,0.08,22292.723999999453,178.34179199999562,6249.988940428862,Take Profit,52,2,True
2025-06-10 01:50:00,2025-06-10 05:20:00,SELL,3304.782,3312.8024929999997,3312.8024929999997,3280.7205210000016,0.08,-8020.492999999533,-64.16394399999626,6185.824996428866,Stop Loss,42,2,True
2025-06-10 05:20:00,2025-06-10 05:35:00,SELL,3312.556,3318.3510359999996,3318.3510359999996,3295.1708920000015,0.11,-5795.035999999527,-63.7453959999948,6122.079600428871,Stop Loss,3,2,True
2025-06-10 05:40:00,2025-06-10 13:20:00,BUY,3315.716,3344.3584339999998,3306.168522,3344.3584339999998,0.06,28642.433999999867,171.8546039999992,6293.9342044288705,Take Profit,92,2,True
2025-06-10 13:35:00,2025-06-10 13:45:00,SELL,3344.543,3349.0674285714285,3349.0674285714285,3330.969714285715,0.14,-4524.428571428416,-63.34199999999783,6230.592204428873,Stop Loss,2,2,False
2025-06-10 13:50:00,2025-06-10 14:15:00,SELL,3346.8,3332.9833928571425,3351.405535714286,3332.9833928571425,0.14,13816.60714285772,193.4325000000081,6424.024704428881,Take Profit,5,2,False
2025-06-10 14:15:00,2025-06-10 14:50:00,BUY,3333.223,3325.86081,3325.86081,3355.3095699999994,0.09,-7362.189999999828,-66.25970999999845,6357.764994428882,Stop Loss,7,3,True
2025-06-10 14:55:00,2025-06-10 16:10:00,BUY,3328.617,3322.021607142857,3322.021607142857,3348.403178571429,0.1,-6595.392857142997,-65.95392857142997,6291.811065857452,Stop Loss,15,2,False
2025-06-10 16:15:00,2025-06-10 19:25:00,SELL,3322.184,3331.0857579999993,3331.0857579999993,3295.478726000003,0.07,-8901.757999999063,-62.31230599999345,6229.498759857459,Stop Loss,38,2,True
